kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BELUM_TIDAK_BEKERJA	MENGURUS_RUMAH_TANGGA	PELAJAR_MAHASISWA	PENSIUNAN	PEGAWAI_NEGERI_SIPIL	TENTARA_NASIONAL_INDONESIA	KEPOLISIAN_RI	PERDAGANGAN	PETANI_PEKEBUN	PETERNAK	NELAYAN_PERIKANAN	INDUSTRI	KONSTRUKSI	TRANSPORTASI	KARYAWAN_SWASTA	KARYAWAN_BUMN	KARYAWAN_BUMD	KARYAWAN_HONORER	BURUH_HARIAN_LEPAS	BURUH_TANI_PERKEBUNAN	BURUH_NELAYAN_PERIKANAN	BURUH_PETERNAKAN	PEMBANTU_RUMAH_TANGGA	TUKANG_CUKUR	TUKANG_LISTRIK	TUKANG_BATU	TUKANG_KAYU	TUKANG_SOL_SEPATU	TUKANG_LAS_PANDAI_BESI	TUKANG_JAHIT	TUKANG_GIGI	PENATA_RIAS	PENATA_BUSANA	PENATA_RAMBUT	MEKANIK	SENIMAN	TABIB	PARAJI	PERANCANG_BUSANA	PENTERJEMAH	IMAM_MESJID	PENDETA	PASTOR	WARTAWAN	USTADZ_MUBALIGH	JURU_MASAK	PROMOTOR_ACARA	ANGGOTA_DPR_RI	ANGGOTA_DPD	ANGGOTA_BPK	PRESIDEN	WAKIL_PRESIDEN	ANGGOTA_MAHKAMAH_KONSTITUSI	ANGGOTA_KABINET_KEMENTERIAN	DUTA_BESAR	GUBERNUR	WAKIL_GUBERNUR	BUPATI	WAKIL_BUPATI	WALIKOTA	WAKIL_WALIKOTA	ANGGOTA_DPRD_PROVINSI	ANGGOTA_DPRD_KABUPATEN_KOTA	DOSEN	GURU	PILOT	PENGACARA	NOTARIS	ARSITEK	AKUNTAN	KONSULTAN	DOKTER	BIDAN	PERAWAT	APOTEKER	PSIKIATER_PSIKOLOG	PENYIAR_TELEVISI	PENYIAR_RADIO	PELAUT	PENELITI	SOPIR	PIALANG	PARANORMAL	PEDAGANG	PERANGKAT_DESA	KEPALA_DESA	BIARAWATI	WIRASWASTA	LAINNYA	JML_DUK
7301	SELAYAR	730102	BONTOHARU	7301022008	KALEPADANG	796	828	559	343	270	9	19	0	0	0	288	0	1	0	0	0	5	0	0	11	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	2	0	0	0	91	1	1624
7301	SELAYAR	730103	BONTOMATENE	7301031001	BATANGMATA	716	780	443	296	227	40	119	2	7	6	36	0	65	0	0	2	6	5	0	22	1	0	0	0	0	1	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	2	0	0	0	0	4	0	6	0	0	7	1	0	0	173	10	1496
7301	SELAYAR	730103	BONTOMATENE	7301031002	BATANGMATA SAPO	518	567	277	224	221	26	65	0	0	1	168	0	0	0	0	0	2	0	0	32	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	2	1085
7301	SELAYAR	730103	BONTOMATENE	7301032003	PAMATATA	406	487	277	155	113	7	33	1	1	5	120	0	33	0	0	0	4	0	1	15	3	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	9	5	1	0	99	1	893
7301	SELAYAR	730103	BONTOMATENE	7301032004	TANETE	1021	1217	676	462	326	11	65	2	2	8	375	0	23	0	0	0	3	2	0	24	0	2	0	0	1	0	0	3	9	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	4	0	0	2	9	1	0	190	8	2238
7301	SELAYAR	730103	BONTOMATENE	7301032005	BONGAIYA	856	916	358	442	379	1	19	1	2	2	147	22	176	0	1	0	8	2	0	18	2	0	1	0	3	0	0	4	13	0	12	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	5	0	0	4	6	0	0	105	7	1772
7301	SELAYAR	730103	BONTOMATENE	7301032006	KAYU BAUK	486	561	209	281	161	5	32	0	0	0	210	1	9	0	0	0	8	1	0	20	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	1	0	0	95	1	1047
7301	SELAYAR	730103	BONTOMATENE	7301032007	BARAT LAMBONGAN	471	522	201	201	211	3	38	0	3	2	100	1	86	0	0	0	7	2	0	9	1	1	0	0	5	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	16	4	0	0	85	0	993
7301	SELAYAR	730103	BONTOMATENE	7301032008	BONTONASALUK	752	861	428	394	280	18	46	0	3	1	265	1	23	0	0	0	1	1	0	34	0	5	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	1	0	81	4	1613
7301	SELAYAR	730103	BONTOMATENE	7301032009	ONTO	454	513	235	186	224	18	69	0	2	5	116	0	1	0	0	0	1	0	0	19	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	75	0	967
7301	SELAYAR	730103	BONTOMATENE	7301032010	MAHARAYYA	383	371	225	114	143	11	31	0	1	0	61	0	14	0	0	0	7	0	1	22	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	106	0	754
7301	SELAYAR	730103	BONTOMATENE	7301032011	MENARA INDAH	349	389	165	182	137	0	5	0	3	1	1	10	160	0	0	0	2	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	1	2	1	0	13	0	738
7301	SELAYAR	730103	BONTOMATENE	7301032015	TAMALANREA	342	380	250	162	96	4	19	0	0	0	118	0	4	0	0	0	4	0	0	10	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	46	1	722
7301	SELAYAR	730104	BONTO MANAI	7301042001	PARAK	1291	1281	880	483	446	35	51	5	2	1	158	0	96	0	0	8	8	3	1	41	68	2	0	0	3	0	0	2	18	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	9	2	1	0	190	2	2572
7301	SELAYAR	730104	BONTO MANAI	7301042002	BARUGAIYA	712	744	502	292	203	19	58	4	3	2	46	0	35	0	0	0	9	1	1	28	5	1	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	8	0	1	0	5	1	0	200	0	1456
7301	SELAYAR	730104	BONTO MANAI	7301042003	JAMBUIYA	754	845	496	400	276	5	10	3	1	0	266	0	0	0	0	0	9	0	0	12	3	1	0	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	96	0	1599
7301	SELAYAR	730104	BONTO MANAI	7301042004	MARE MARE	459	471	265	197	155	5	49	1	3	2	110	0	0	0	0	0	10	0	2	6	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	109	0	930
7301	SELAYAR	730104	BONTO MANAI	7301042005	POLEBUNGIN	704	733	349	334	246	27	62	1	1	1	217	1	0	0	0	0	3	0	0	30	1	6	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	8	0	0	119	0	1437
7301	SELAYAR	730104	BONTO MANAI	7301042006	BONEA MAKMUR	685	723	453	296	246	15	26	1	1	1	249	0	0	0	0	0	6	2	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	2	2	1	0	75	0	1408
7301	SELAYAR	730104	BONTO MANAI	7301042008	BONTOMARANNU	780	766	540	358	205	1	7	0	0	0	301	1	0	0	0	0	8	1	0	18	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	86	2	1546
7301	SELAYAR	730104	BONTO MANAI	7301042010	BONEA TIMUR	875	883	462	419	368	3	11	0	0	3	405	1	0	0	0	0	2	0	0	6	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	64	0	1758
7301	SELAYAR	730104	BONTO MANAI	7301042011	BONTO KORAANG	398	406	265	178	116	1	9	0	0	0	177	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	2	804
7301	SELAYAR	730105	BONTOSIKUYU	7301052001	HARAPAN	1304	1393	689	663	497	17	89	6	8	2	403	0	45	0	0	0	9	0	0	30	0	0	0	0	1	0	0	3	7	0	0	2	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	0	4	4	0	0	180	1	2697
7301	SELAYAR	730105	BONTOSIKUYU	7301052002	PATIKARYA	701	749	528	289	184	7	16	2	2	4	130	4	99	0	0	2	1	0	0	12	3	2	0	0	3	0	0	4	8	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	30	4	0	0	88	0	1450
7301	SELAYAR	730105	BONTOSIKUYU	7301052003	PATILERENG	463	513	316	244	111	7	8	0	0	2	193	3	4	0	0	0	2	0	0	4	3	1	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	51	2	976
7301	SELAYAR	730105	BONTOSIKUYU	7301052004	LAIYOLO BARU	486	480	307	221	142	6	18	0	0	4	183	0	18	0	0	1	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	40	0	966
7301	SELAYAR	730105	BONTOSIKUYU	7301052005	LAIYOLO	694	703	516	323	168	8	18	1	0	0	193	0	66	0	0	0	1	0	0	6	4	5	0	0	2	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	0	57	0	1397
7301	SELAYAR	730105	BONTOSIKUYU	7301052006	LANTIMBONGAN	618	601	419	251	155	3	16	0	1	6	266	2	33	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	1	3	1	0	35	0	1219
7301	SELAYAR	730105	BONTOSIKUYU	7301052007	BINANGA SOMBAIYA	700	762	375	388	203	4	19	1	0	0	188	0	161	0	0	0	0	0	0	10	1	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	3	0	0	73	1	1462
7301	SELAYAR	730105	BONTOSIKUYU	7301052008	LOWA	618	672	337	278	222	13	44	1	0	1	176	0	67	0	0	2	2	1	0	18	3	7	0	0	0	0	1	3	3	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	8	1	0	77	0	1290
7301	SELAYAR	730105	BONTOSIKUYU	7301052009	APPATANAH	500	501	304	232	169	2	12	0	0	3	8	0	208	0	0	0	4	0	0	2	0	1	0	0	0	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	4	0	0	28	0	1001
7301	SELAYAR	730105	BONTOSIKUYU	7301052010	TAMBOLONGAN	610	627	551	285	69	2	10	0	0	1	84	0	186	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	34	2	1237
7301	SELAYAR	730105	BONTOSIKUYU	7301052011	POLASSI	648	666	642	202	58	1	4	0	0	2	129	0	196	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	55	0	1314
7301	SELAYAR	730106	PASIMASSUNGGU	7301062001	KEMBANG RAGI	1129	1280	741	568	402	7	62	1	2	2	323	2	70	0	0	0	3	2	0	31	5	1	1	0	1	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	1	0	138	5	2409
7301	SELAYAR	730106	PASIMASSUNGGU	7301062003	MAMINASA	945	1014	816	470	156	0	13	0	2	1	399	0	27	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	4	0	0	52	0	1959
7301	SELAYAR	730106	PASIMASSUNGGU	7301062005	TANAMALALA	439	464	239	222	171	0	9	0	0	1	55	0	167	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	21	0	903
7301	SELAYAR	730106	PASIMASSUNGGU	7301062006	LABUANG PAMAJANG	574	609	556	265	70	0	4	0	0	0	193	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	33	0	1183
7301	SELAYAR	730106	PASIMASSUNGGU	7301062007	MASSUNGKE	442	488	251	265	141	1	6	0	0	1	161	0	50	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4	1	0	22	0	930
7301	SELAYAR	730106	PASIMASSUNGGU	7301062009	BONTOSAILE	351	390	278	194	78	0	1	0	0	1	145	1	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	19	2	741
7301	SELAYAR	730106	PASIMASSUNGGU	7301062011	TELUK KAMPE	5	8	7	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
7301	SELAYAR	730107	PASIMARANNU	7301072001	BONERATE	1460	1536	899	632	581	5	23	0	2	3	223	1	128	0	0	0	1	0	0	16	1	1	1	0	0	0	0	10	20	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	141	1	0	0	0	4	1	1	0	287	1	2996
7301	SELAYAR	730107	PASIMARANNU	7301072002	MAJAPAHIT	1148	1198	711	478	371	3	13	1	1	2	278	2	65	0	0	0	2	0	0	15	13	0	0	0	0	0	0	12	30	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	165	0	0	0	0	11	4	1	0	148	0	2346
7301	SELAYAR	730107	PASIMARANNU	7301072003	BATU BINGKUNG	578	604	244	103	282	0	1	0	0	0	462	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	1	0	70	1	1182
7301	SELAYAR	730107	PASIMARANNU	7301072004	BONEA	555	566	186	183	256	1	7	1	0	0	187	0	126	1	3	3	1	0	0	5	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	3	1	0	132	0	1121
7301	SELAYAR	730107	PASIMARANNU	7301072005	LAMBEGO	406	400	221	168	140	0	3	0	0	0	136	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	1	0	81	0	806
7301	SELAYAR	730107	PASIMARANNU	7301072006	KOMBA-KOMBA	370	353	233	164	83	0	2	0	0	5	136	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	40	1	723
7301	SELAYAR	730107	PASIMARANNU	7301072007	LAMANTU	504	540	292	145	164	0	3	0	0	4	298	1	30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	75	0	1044
7301	SELAYAR	730108	TAKA BONERATE	7301082001	KAYUADI	1342	1410	941	689	250	1	19	0	0	11	270	1	380	0	0	0	1	0	0	5	0	0	0	0	0	0	0	7	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	6	1	0	142	14	2752
7301	SELAYAR	730108	TAKA BONERATE	7301082002	BATANG	881	934	396	366	331	0	37	0	0	4	217	0	58	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	1	371	1	1815
7301	SELAYAR	730108	TAKA BONERATE	7301082003	NYIUR INDAH	768	781	604	333	114	2	12	1	0	0	128	1	272	0	0	0	0	0	0	2	0	1	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	56	0	1549
7301	SELAYAR	730108	TAKA BONERATE	7301082004	TAMBUNA	738	835	479	387	283	1	7	0	0	27	0	0	321	6	0	1	0	0	0	2	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	34	5	1573
7301	SELAYAR	730108	TAKA BONERATE	7301082005	JINATO	643	576	369	271	225	0	2	1	0	6	0	0	278	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	49	0	1219
7301	SELAYAR	730108	TAKA BONERATE	7301082006	RAJUNI	898	931	562	424	345	0	7	0	0	20	1	0	326	5	0	14	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	5	1	0	78	13	1829
7301	SELAYAR	730108	TAKA BONERATE	7301082007	LATONDU	392	415	353	181	61	0	6	0	0	4	0	0	175	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	17	0	807
7301	SELAYAR	730108	TAKA BONERATE	7301082008	TARUPA	551	568	426	213	173	0	1	0	0	4	0	0	237	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	48	2	1119
7301	SELAYAR	730109	PASILAMBENA	7301092001	KALAOTOA	717	740	411	338	297	0	16	1	0	1	259	0	6	0	0	0	0	0	0	2	0	8	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	3	0	0	90	0	1457
7301	SELAYAR	730109	PASILAMBENA	7301092002	GARAUPA	748	824	527	233	256	0	5	0	0	4	448	0	38	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	6	0	0	0	0	6	4	0	0	33	0	1572
7301	SELAYAR	730109	PASILAMBENA	7301092003	LEMBANG MATENE	499	548	368	254	136	0	8	0	0	0	198	0	13	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	40	0	1047
