kdkab	namakab	kdkec	namakec	kdkel	desakel	pra_sekolah	sd_sederajat	sltp_sederajat	slta_sederajat	perguruan_tinggi	
7315	PINRANG	731511	PALETEANG	7315111006	BENTENG SAWITTO	623	1082	525	433	5679
7315	PINRANG	731512	BATULAPPA	7315121003	KASSA	343	635	390	365	3534
7315	PINRANG	731512	BATULAPPA	7315122001	BATULAPPA	177	316	160	167	1691
7315	PINRANG	731512	BATULAPPA	7315122004	TAPPORANG	157	274	167	146	1594
7315	PINRANG	731512	BATULAPPA	7315122005	KASERALAU	231	370	210	170	1712
7315	PINRANG	731512	BATULAPPA	7315122006	WATANG KASSA	140	269	160	131	1382
7316	ENREKANG	731601	MAIWA	7316011001	BANGKALA	217	594	312	269	3657
7316	ENREKANG	731601	MAIWA	7316012002	PATONDON SALU	83	311	154	156	1795
7316	ENREKANG	731601	MAIWA	7316012003	TUNCUNG	66	204	94	112	1120
7316	ENREKANG	731601	MAIWA	7316012004	PASANG	47	109	49	40	758
7316	ENREKANG	731601	MAIWA	7316012005	SALO DUA	61	171	80	72	942
7316	ENREKANG	731601	MAIWA	7316012006	BATU MILA	76	223	97	99	1156
7316	ENREKANG	731601	MAIWA	7316012007	PUNCAK HARAPAN	56	127	65	50	830
7316	ENREKANG	731601	MAIWA	7316012008	PALAKKA	18	92	57	31	541
7316	ENREKANG	731601	MAIWA	7316012009	TAPONG	49	148	67	68	848
7316	ENREKANG	731601	MAIWA	7316012010	MENGKAWANI	70	170	103	84	1019
7316	ENREKANG	731601	MAIWA	7316012011	BOTO MALANGGA	97	260	128	126	1468
7316	ENREKANG	731601	MAIWA	7316012012	BOIYA	62	140	81	63	897
7316	ENREKANG	731601	MAIWA	7316012013	BARINGIN	45	159	84	56	808
7316	ENREKANG	731601	MAIWA	7316012014		47	153	68	67	717
7316	ENREKANG	731601	MAIWA	7316012015	MATAJANG	53	162	81	51	717
7316	ENREKANG	731601	MAIWA	7316012016		15	37	13	11	292
7316	ENREKANG	731601	MAIWA	7316012017		56	128	54	52	823
7316	ENREKANG	731601	MAIWA	7316012018		21	67	40	30	374
7316	ENREKANG	731601	MAIWA	7316012019		41	152	63	70	806
7316	ENREKANG	731601	MAIWA	7316012020		50	144	60	58	638
7316	ENREKANG	731601	MAIWA	7316012021		29	87	40	33	421
7316	ENREKANG	731601	MAIWA	7316012022		22	83	57	43	439
7316	ENREKANG	731602	ENREKANG	7316021001	GALONTA	163	497	247	224	3511
7316	ENREKANG	731602	ENREKANG	7316021002	JUPPANDANG	350	983	542	540	8074
7316	ENREKANG	731602	ENREKANG	7316021003	PUSERREN	136	459	222	215	3509
7316	ENREKANG	731602	ENREKANG	7316021004	LEWAJA	60	262	161	156	1737
7316	ENREKANG	731602	ENREKANG	7316021005		68	229	172	169	1868
7316	ENREKANG	731602	ENREKANG	7316021006		65	174	118	102	1167
7316	ENREKANG	731602	ENREKANG	7316022007	TOKKONAN	73	214	117	121	1147
7316	ENREKANG	731602	ENREKANG	7316022008	KARUENG	96	314	167	149	1747
7316	ENREKANG	731602	ENREKANG	7316022009	BANAWA	44	107	78	60	689
7316	ENREKANG	731602	ENREKANG	7316022010	LEORAN	105	379	179	188	2100
7316	ENREKANG	731602	ENREKANG	7316022011	TALLU BAMBA	52	150	82	82	1019
7316	ENREKANG	731602	ENREKANG	7316022012	TUNGKA	112	416	229	192	1927
7316	ENREKANG	731602	ENREKANG	7316022013	KALUPPINI	90	263	150	142	1591
7316	ENREKANG	731602	ENREKANG	7316022014		56	208	164	141	1590
7316	ENREKANG	731602	ENREKANG	7316022015	CEMBA	56	166	88	69	793
7316	ENREKANG	731602	ENREKANG	7316022016		88	230	122	95	1034
7316	ENREKANG	731602	ENREKANG	7316022017		55	187	106	109	1213
7316	ENREKANG	731602	ENREKANG	7316022018		79	269	130	85	1071
7316	ENREKANG	731603	BARAKA	7316031001	BARAKA	147	427	196	181	2054
7316	ENREKANG	731603	BARAKA	7316031002	TOMENAWA	82	257	119	134	1476
7316	ENREKANG	731603	BARAKA	7316031009		75	325	144	138	1269
7316	ENREKANG	731603	BARAKA	7316032003	BANTI	54	146	91	90	1123
7316	ENREKANG	731603	BARAKA	7316032004	PASUI	65	252	125	114	1276
7316	ENREKANG	731603	BARAKA	7316032005	BONTONGAN	129	427	245	204	2485
7316	ENREKANG	731603	BARAKA	7316032006	SALUKANAN	66	190	97	109	1243
7316	ENREKANG	731603	BARAKA	7316032007	PARINDING	71	228	149	129	1318
7316	ENREKANG	731603	BARAKA	7316032008	ERAN BATU	40	157	69	62	600
7316	ENREKANG	731603	BARAKA	7316032010	TIRO WALI	66	307	147	144	1932
7316	ENREKANG	731603	BARAKA	7316032011	PEPANDUNGAN	69	279	117	100	1034
7316	ENREKANG	731603	BARAKA	7316032012	KENDENAN	45	233	113	107	1130
7316	ENREKANG	731603	BARAKA	7316032015	PERANGIAN	37	166	91	80	807
7316	ENREKANG	731603	BARAKA	7316032019	JANGGURARA	70	212	104	98	868
7316	ENREKANG	731603	BARAKA	7316032020	KADINGEH	84	232	104	106	1040
7316	ENREKANG	731604	ANGGERAJA	7316041001	LAKAWAN	179	510	245	237	3284
7316	ENREKANG	731604	ANGGERAJA	7316041002		152	386	184	201	2476
7316	ENREKANG	731604	ANGGERAJA	7316041003		158	365	189	189	2166
7316	ENREKANG	731604	ANGGERAJA	7316042004	MATARAN	118	410	189	177	1977
7316	ENREKANG	731604	ANGGERAJA	7316042005	SIAMBO	34	163	66	71	1030
7316	ENREKANG	731604	ANGGERAJA	7316042006	MAMPU	57	223	108	96	1126
7316	ENREKANG	731604	ANGGERAJA	7316042007	PEKALOBEAN	94	306	156	150	1630
7316	ENREKANG	731604	ANGGERAJA	7316042008	SINGKI	67	241	158	151	1344
7316	ENREKANG	731604	ANGGERAJA	7316042009	SALU DEWATA	53	176	72	77	772
7316	ENREKANG	731604	ANGGERAJA	7316042010	TINDALLUN	35	128	84	77	833
7316	ENREKANG	731604	ANGGERAJA	7316042011	BUBUN LAMBA	68	172	113	94	992
7316	ENREKANG	731604	ANGGERAJA	7316042012	BATUNONI	81	193	91	94	859
7316	ENREKANG	731604	ANGGERAJA	7316042013	DANTE MARARI	47	139	77	61	788
7316	ENREKANG	731604	ANGGERAJA	7316042014		119	409	211	179	1884
7316	ENREKANG	731604	ANGGERAJA	7316042015		41	111	62	67	749
7316	ENREKANG	731605	ALLA	7316051001	KAMBIOLANGI	325	1035	545	493	5224
7316	ENREKANG	731605	ALLA	7316051002	KALOSI	102	387	205	161	1875
7316	ENREKANG	731605	ALLA	7316051003	BUNTU SUGI	260	823	393	413	4472
7316	ENREKANG	731605	ALLA	7316052004	MATA ALLO	57	178	74	90	1079
7316	ENREKANG	731605	ALLA	7316052010	SUMILLAN	94	369	164	165	2132
7316	ENREKANG	731605	ALLA	7316052011	PANA	140	426	222	211	2304
7316	ENREKANG	731605	ALLA	7316052017		56	187	96	72	978
7316	ENREKANG	731605	ALLA	7316052018		106	357	194	165	1493
7316	ENREKANG	731606	MAIWA ATAS	7316062001		36	229	118	101	1191
7316	ENREKANG	731606	MAIWA ATAS	7316062002	BUNGIN	26	91	54	43	435
7316	ENREKANG	731606	MAIWA ATAS	7316062003	TALLANG RILAU	20	82	66	36	515
7316	ENREKANG	731606	MAIWA ATAS	7316062004	BARUKA	34	159	75	66	818
7316	ENREKANG	731606	MAIWA ATAS	7316062005	BARINGIN	29	141	103	58	553
7316	ENREKANG	731606	MAIWA ATAS	7316062006		16	90	62	38	489
7316	ENREKANG	731607	ENREKANG SELATAN	7316072001	CENDANA	88	257	113	133	1481
7316	ENREKANG	731607	ENREKANG SELATAN	7316072002	TAULAN	93	299	155	164	1968
7316	ENREKANG	731607	ENREKANG SELATAN	7316072003	PINANG	26	139	94	73	1032
7316	ENREKANG	731607	ENREKANG SELATAN	7316072004	MALALIN	42	159	104	87	988
7316	ENREKANG	731607	ENREKANG SELATAN	7316072005	KARRANG	86	232	113	97	1189
7316	ENREKANG	731607	ENREKANG SELATAN	7316072006	LEBANG	47	189	114	117	1131
7316	ENREKANG	731607	ENREKANG SELATAN	7316072007	PUNDILEMO	53	232	133	102	1420
7316	ENREKANG	731608	ALLA TIMUR	7316082001	SANGLEPONGAN	56	170	84	63	659
7316	ENREKANG	731608	ALLA TIMUR	7316082002	BUNTU BARANA	101	255	113	120	1173
7316	ENREKANG	731608	ALLA TIMUR	7316082003	TAULO	122	358	191	148	1819
7316	ENREKANG	731608	ALLA TIMUR	7316082004	BUNTU PEMA	78	263	125	103	1066
7316	ENREKANG	731608	ALLA TIMUR	7316082005	PAROMBEAN	52	140	69	63	605
7316	ENREKANG	731608	ALLA TIMUR	7316082006	TALLUNGURA	126	463	196	192	1947
7316	ENREKANG	731608	ALLA TIMUR	7316082007	PABALORAN	119	319	151	129	1361
7316	ENREKANG	731608	ALLA TIMUR	7316082008	BOLANG	46	199	101	85	931
7316	ENREKANG	731608	ALLA TIMUR	7316082009	CURIO	114	327	173	114	1298
7316	ENREKANG	731608	ALLA TIMUR	7316082010	MEKKALAK	25	46	19	19	245
7316	ENREKANG	731608	ALLA TIMUR	7316082011		78	230	111	108	947
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316091001		100	268	99	99	1377
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092002	TAMPO	40	97	46	35	687
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092003	DANTE MARARI	51	198	81	85	955
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092004	BONTO	44	87	59	62	715
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092005	TALLUNG TONDOK	81	221	133	107	1078
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092006	RANTE MARIO	43	138	71	86	775
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092007	TANGRU	43	139	78	79	684
7316	ENREKANG	731609	ANGGERAJA TIMUR	7316092008	BATU NONI	29	74	33	34	574
7316	ENREKANG	731610	BUNTU BATU	7316102001	PASUI	88	255	123	115	1477
7316	ENREKANG	731610	BUNTU BATU	7316102002	ERAN BATU	108	334	169	154	1717
7316	ENREKANG	731610	BUNTU BATU	7316102003	LATIMOJONG	72	206	87	86	897
7316	ENREKANG	731610	BUNTU BATU	7316102004	BUNTU MONDONG	84	229	115	108	1082
7316	ENREKANG	731610	BUNTU BATU	7316102005	LEDAN	113	267	145	127	1234
7316	ENREKANG	731610	BUNTU BATU	7316102006	LUNJEN	103	293	157	127	1290
7316	ENREKANG	731610	BUNTU BATU	7316102007	LANGDA	144	373	196	136	1341
7316	ENREKANG	731610	BUNTU BATU	7316102008	POTOK ULLIN	95	257	131	144	1473
7316	ENREKANG	731611	MASALLE	7316112001	BUNTU SARONG	122	344	172	125	1476
7316	ENREKANG	731611	MASALLE	7316112002	RAMPUNAN	110	339	167	131	1611
7316	ENREKANG	731611	MASALLE	7316112003	MASALLE	75	284	167	116	1354
7316	ENREKANG	731611	MASALLE	7316112004	MUNDAN	80	218	106	86	1010
7316	ENREKANG	731611	MASALLE	7316112005	TONGKONAN BASSE	152	352	174	166	1951
7316	ENREKANG	731611	MASALLE	7316112006	BATU KE'DE	83	339	186	136	1204
7316	ENREKANG	731612	BAROKO	7316122001	BAROKO	93	269	129	137	1615
7316	ENREKANG	731612	BAROKO	7316122002	BENTENG ALLA	69	244	130	138	1115
7316	ENREKANG	731612	BAROKO	7316122003	BENTENG ALLA TIMUR	127	457	248	224	2473
7316	ENREKANG	731612	BAROKO	7316122004	TONGKO	118	345	182	166	1701
7316	ENREKANG	731612	BAROKO	7316122005	PATONGLOAN	65	182	120	88	1022
7317	LUWU	731701	BASSESANGTEMPE	7317012001	PANTILANG	107	252	117	78	771
7317	LUWU	731701	BASSESANGTEMPE	7317012002	TEDE	122	181	92	89	589
7317	LUWU	731701	BASSESANGTEMPE	7317012003	DAMPAN	74	136	84	50	488
7317	LUWU	731701	BASSESANGTEMPE	7317012004	MAINDO	133	219	117	95	727
7317	LUWU	731701	BASSESANGTEMPE	7317012005	KANNA	65	89	47	36	384
7317	LUWU	731701	BASSESANGTEMPE	7317012006	KANNA UTARA	112	191	105	61	608
7317	LUWU	731701	BASSESANGTEMPE	7317012007	KARATUAN	56	128	68	44	419
7317	LUWU	731701	BASSESANGTEMPE	7317012008	TABI	75	96	74	39	339
7317	LUWU	731701	BASSESANGTEMPE	7317012009	BARANA	58	120	53	61	383
7317	LUWU	731701	BASSESANGTEMPE	7317012010	BOLU	35	79	42	48	306
7317	LUWU	731701	BASSESANGTEMPE	7317012011	LANGI	56	86	43	24	234
7317	LUWU	731701	BASSESANGTEMPE	7317012012	SINAJI	86	167	112	65	781
7317	LUWU	731701	BASSESANGTEMPE	7317012013	MAPPETAJANG	46	70	46	19	264
7317	LUWU	731701	BASSESANGTEMPE	7317012014	BONGLO	58	116	68	62	408
7317	LUWU	731701	BASSESANGTEMPE	7317012015	TASANGTONGKONAN	110	188	71	61	479
7317	LUWU	731701	BASSESANGTEMPE	7317012016	ANDULAN	47	41	20	23	187
7317	LUWU	731701	BASSESANGTEMPE	7317012017	LEDAN	50	76	55	43	375
7317	LUWU	731701	BASSESANGTEMPE	7317012018	LISSAGA	54	46	29	12	190
7317	LUWU	731701	BASSESANGTEMPE	7317012019	TO_LONG	74	98	44	30	394
7317	LUWU	731701	BASSESANGTEMPE	7317012020	BUNTU BATU	27	41	36	26	202
7317	LUWU	731701	BASSESANGTEMPE	7317012021	BUNTU TALLANG	54	89	56	29	310
7317	LUWU	731701	BASSESANGTEMPE	7317012022	SALUBUA	106	134	67	31	447
7317	LUWU	731701	BASSESANGTEMPE	7317012023	URASO	71	127	57	49	446
7317	LUWU	731701	BASSESANGTEMPE	7317012024	TA'BA	63	103	47	39	320
7317	LUWU	731702	LAROMPONG	7317021003	LAROMPONG	415	526	274	249	2681
7317	LUWU	731702	LAROMPONG	7317022001	RANTEBELU	263	316	187	162	1783
7317	LUWU	731702	LAROMPONG	7317022002	KOMBA	270	352	178	169	1724
7317	LUWU	731702	LAROMPONG	7317022004	LUMARING	215	254	98	106	1331
7317	LUWU	731702	LAROMPONG	7317022005	BINTURU	143	227	105	102	1220
7317	LUWU	731702	LAROMPONG	7317022006	BILANTE	76	110	55	61	727
7317	LUWU	731702	LAROMPONG	7317022007	RANTE ALANG	154	289	170	164	1522
7317	LUWU	731702	LAROMPONG	7317022008	RIWANG	104	150	77	73	796
7317	LUWU	731702	LAROMPONG	7317022009	BUNTU MATABBING	116	129	70	75	735
7317	LUWU	731702	LAROMPONG	7317022010	BUKIT SUTERA	145	224	122	101	903
7317	LUWU	731702	LAROMPONG	7317022011	RIWANG SELATAN	59	86	41	53	551
7317	LUWU	731702	LAROMPONG	7317022012	KOMBA SELATAN	46	44	21	21	235
7317	LUWU	731702	LAROMPONG	7317022013	BUNTU PASIK	126	130	80	67	743
7317	LUWU	731703	SULI	7317031003	SULI	493	631	314	304	3327
7317	LUWU	731703	SULI	7317032002	MURANTE	187	258	136	122	1341
7317	LUWU	731703	SULI	7317032004	MALELA	173	226	140	103	1086
7317	LUWU	731703	SULI	7317032005	BOTTA	230	291	118	115	988
7317	LUWU	731703	SULI	7317032006	CIMPU	230	261	133	126	1359
7317	LUWU	731703	SULI	7317032008	BUNTU KUNYI	164	191	95	75	843
7317	LUWU	731703	SULI	7317032011	PADANG LAMBE	125	159	84	63	529
7317	LUWU	731703	SULI	7317032012	KASIWIANG	110	129	63	62	618
7317	LUWU	731703	SULI	7317032013	CAKKEAWO	105	138	81	64	658
7317	LUWU	731703	SULI	7317032015	TOWONDU	127	148	77	86	766
7317	LUWU	731703	SULI	7317032016	LEMPO PACCI	131	153	96	80	874
7317	LUWU	731703	SULI	7317032017	CIMPU UTARA	85	140	57	59	566
7317	LUWU	731703	SULI	7317032018	PAPAKAJU	236	271	112	104	1169
7317	LUWU	731704	BAJO	7317041005	BAJO	220	294	153	133	1547
7317	LUWU	731704	BAJO	7317042004	RUMAJU	185	236	129	91	1102
7317	LUWU	731704	BAJO	7317042006	SAMPA	189	227	97	113	1206
7317	LUWU	731704	BAJO	7317042007	PANGI	177	194	108	98	896
7317	LUWU	731704	BAJO	7317042008	TALLANG BULAWANG	143	220	118	81	791
7317	LUWU	731704	BAJO	7317042010	JAMBU	149	176	98	89	884
7317	LUWU	731704	BAJO	7317042013	SAGA	124	154	76	62	559
7317	LUWU	731704	BAJO	7317042014	SUMABU	58	68	42	54	418
7317	LUWU	731704	BAJO	7317042015	BALLA	160	169	84	73	983
7317	LUWU	731704	BAJO	7317042016	TETEKANG	127	210	96	86	1032
7317	LUWU	731704	BAJO	7317042017		165	196	102	92	836
7317	LUWU	731704	BAJO	7317042018		62	87	37	32	350
7317	LUWU	731705	BUA PONRANG	7317051001	NOLING	511	770	447	422	3623
7317	LUWU	731705	BUA PONRANG	7317052002	TANJONG	177	237	141	115	1027
7317	LUWU	731705	BUA PONRANG	7317052003	BUNTU BATU	297	420	221	183	1887
7317	LUWU	731705	BUA PONRANG	7317052004	TAMPUMIA	131	170	112	107	981
7317	LUWU	731705	BUA PONRANG	7317052005	PADANG TUJU	96	144	65	69	697
7317	LUWU	731705	BUA PONRANG	7317052006	PADANG KAMBURI	40	73	28	28	326
7317	LUWU	731705	BUA PONRANG	7317052007	MALENGGANG	96	154	92	76	556
7317	LUWU	731705	BUA PONRANG	7317052008	BALUTAN	125	177	110	93	764
7317	LUWU	731705	BUA PONRANG	7317052009	PADANG MA_BUD	48	85	55	35	436
7317	LUWU	731705	BUA PONRANG	7317052010	SALU INDUK	95	140	69	63	567
7317	LUWU	731706	WALENRANG	7317061006	BULO	163	287	144	145	1127
7317	LUWU	731706	WALENRANG	7317062001	TOMBANG	169	290	136	151	1305
7317	LUWU	731706	WALENRANG	7317062004	RANTE DAMAI	0	0	0	0	1
7317	LUWU	731706	WALENRANG	7317062005	LALONG	286	434	243	261	2096
7317	LUWU	731706	WALENRANG	7317062008	HARAPAN	254	306	163	163	1743
7317	LUWU	731706	WALENRANG	7317062011	BARAMMAMASE	304	425	212	221	1978
7317	LUWU	731706	WALENRANG	7317062012	WALENRANG	164	289	143	157	1350
7317	LUWU	731706	WALENRANG	7317062015	SARAGI	120	151	96	80	771
7317	LUWU	731706	WALENRANG	7317062021	BATUSITANDUK	278	427	200	204	1748
7317	LUWU	731706	WALENRANG	7317062022	KALIBABAMASE	159	204	109	94	964
7317	LUWU	731707	BELOPA	7317071001	TAMPUMIA RADDA	259	284	141	107	1483
7317	LUWU	731707	BELOPA	7317071003	TANAMANAI	175	208	120	90	1274
7317	LUWU	731707	BELOPA	7317071005		274	315	158	120	1515
7317	LUWU	731707	BELOPA	7317071007		0	0	0	0	2
7317	LUWU	731707	BELOPA	7317072004	KURRUSUMANGA	173	210	82	79	1031
7317	LUWU	731707	BELOPA	7317072006	BELOPA	401	400	166	170	1977
7317	LUWU	731707	BELOPA	7317072007	BALO- BALO	167	186	98	98	1039
7317	LUWU	731707	BELOPA	7317072014		439	475	232	210	2229
7317	LUWU	731707	BELOPA	7317072015	BALUBU	63	92	47	43	339
7317	LUWU	731707	BELOPA	7317072016	PASAMAI	89	116	81	55	557
7317	LUWU	731708	BUA	7317081001	SAKTI	297	321	162	176	1848
7317	LUWU	731708	BUA	7317082002	BAROWA	284	335	195	146	1690
7317	LUWU	731708	BUA	7317082003	PUTY	417	516	254	287	2696
7317	LUWU	731708	BUA	7317082004	RAJA	412	521	241	223	2378
7317	LUWU	731708	BUA	7317082005	POSI	230	296	173	156	1436
7317	LUWU	731708	BUA	7317082006	KARANG-KARANGAN	249	286	152	138	1409
7317	LUWU	731708	BUA	7317082007	LARE-LARE	255	355	163	155	1398
7317	LUWU	731708	BUA	7317082008	LENGKONG	221	247	155	150	1132
7317	LUWU	731708	BUA	7317082009	TIROMANDA	235	363	187	189	1475
7317	LUWU	731708	BUA	7317082010	TANAH RIGELLA	255	307	138	140	1582
7317	LUWU	731708	BUA	7317082011	BUKIT HARAPAN	124	149	90	93	693
7317	LUWU	731708	BUA	7317082012	PAMESSAKA	119	147	89	75	834
7317	LUWU	731708	BUA	7317082013	PADANG KALUA	118	151	91	68	619
7317	LUWU	731708	BUA	7317082014		219	256	140	132	1165
7317	LUWU	731708	BUA	7317082015		123	135	78	68	708
7317	LUWU	731709	LAMASI	7317091001	LAMASI	333	448	214	256	2404
7317	LUWU	731709	LAMASI	7317092007	SALU JAMBU	179	286	153	160	1187
7317	LUWU	731709	LAMASI	7317092008	WIWITAN	175	240	114	91	1212
7317	LUWU	731709	LAMASI	7317092010	SETIAREJO	303	406	218	195	1978
7317	LUWU	731709	LAMASI	7317092011	PONGSAMELUNG	212	281	152	140	1425
7317	LUWU	731709	LAMASI	7317092014		203	277	167	147	1314
7317	LUWU	731709	LAMASI	7317092020	TO_PONGO	251	349	228	228	1697
7317	LUWU	731709	LAMASI	7317092022	SE_PON	140	206	134	123	1098
7317	LUWU	731709	LAMASI	7317092024	AWO_ GADI	91	162	102	108	789
7317	LUWU	731709	LAMASI	7317092026		259	381	202	169	1675
7317	LUWU	731710	LARONPONG SELATAN	7317101001	BONE PUTE	248	419	206	206	2043
7317	LUWU	731710	LARONPONG SELATAN	7317102002	TEMBO_E	242	315	154	161	1744
7317	LUWU	731710	LARONPONG SELATAN	7317102003	SAMPANO	295	321	134	143	1824
7317	LUWU	731710	LARONPONG SELATAN	7317102004	BABANG	251	319	163	169	1653
7317	LUWU	731710	LARONPONG SELATAN	7317102005	LA_LOA	118	182	86	79	796
7317	LUWU	731710	LARONPONG SELATAN	7317102006	BATU LAPPA	188	264	111	130	1322
7317	LUWU	731710	LARONPONG SELATAN	7317102007	MALEWANG	122	165	80	60	785
7317	LUWU	731710	LARONPONG SELATAN	7317102008	SALUSANA	141	193	89	94	1168
7317	LUWU	731710	LARONPONG SELATAN	7317102009	DADEKO	180	181	116	99	1148
7317	LUWU	731710	LARONPONG SELATAN	7317102010	GANDANG BATU	66	77	43	37	493
7317	LUWU	731711	PONRANG	7317111001	PADANG SUBUR	637	873	477	448	4273
7317	LUWU	731711	PONRANG	7317111004	PADANG SAPPA	548	761	431	398	3958
7317	LUWU	731711	PONRANG	7317112005	TIROWALI	342	446	244	201	2217
7317	LUWU	731711	PONRANG	7317112006	MARIO	228	242	119	92	1143
7317	LUWU	731711	PONRANG	7317112007	MULADIMENG	269	317	192	152	1591
7317	LUWU	731711	PONRANG	7317112013	BUNTU KAMIRI	318	372	201	191	1768
7317	LUWU	731711	PONRANG	7317112014	TUMALE	239	322	160	145	1332
7317	LUWU	731711	PONRANG	7317112016	BUNTU NANNA	171	260	151	147	1090
7317	LUWU	731711	PONRANG	7317112017	TAMPA	101	171	93	84	765
7317	LUWU	731711	PONRANG	7317112018	TO_BALO	206	283	130	126	1138
7317	LUWU	731711	PONRANG	7317112019		1	0	0	0	0
7317	LUWU	731712	LATIMOJONG	7317122001	RANTEBALLA	92	155	76	53	536
7317	LUWU	731712	LATIMOJONG	7317122002	KADUNDUNG	69	101	49	49	435
7317	LUWU	731712	LATIMOJONG	7317122003	ULUSALU	117	147	75	69	596
7317	LUWU	731712	LATIMOJONG	7317122004	LAMBANAN	58	70	33	23	237
7317	LUWU	731712	LATIMOJONG	7317122005	TABANG	87	132	55	38	422
7317	LUWU	731712	LATIMOJONG	7317122006	BONEPOSI	128	113	64	44	386
7317	LUWU	731712	LATIMOJONG	7317122007	PANGI	44	51	31	22	178
7317	LUWU	731712	LATIMOJONG	7317122008	PAJANG	66	100	47	31	387
7317	LUWU	731712	LATIMOJONG	7317122009	BUNTU SARAK	80	82	52	46	342
7317	LUWU	731712	LATIMOJONG	7317122010	TOBARU	22	34	27	24	191
7317	LUWU	731712	LATIMOJONG	7317122011	TIBUSSAN	43	50	23	15	214
7317	LUWU	731712	LATIMOJONG	7317122012	TOLAJUK	85	82	38	33	306
7317	LUWU	731713	KAMANRE	7317131001	CILALLANG	249	291	129	143	1621
7317	LUWU	731713	KAMANRE	7317132002	KAMANRE	183	216	112	97	1065
7317	LUWU	731713	KAMANRE	7317132003	TABBAJA	146	201	108	70	921
7317	LUWU	731713	KAMANRE	7317132004	LIBUKANG	258	339	179	154	1117
7317	LUWU	731713	KAMANRE	7317132005	WARA	151	225	88	82	822
7317	LUWU	731713	KAMANRE	7317132006	SALU PAREMANG	133	150	89	70	891
7317	LUWU	731713	KAMANRE	7317132007	SALU PAREMANG SELATAN	129	131	63	50	726
7317	LUWU	731713	KAMANRE	7317132008	BUNGA EJA	175	225	116	90	1347
7317	LUWU	731714	BELOPA UTARA	7317141001	SABE	485	534	302	280	2947
7317	LUWU	731714	BELOPA UTARA	7317141004		0	0	0	0	3
7317	LUWU	731714	BELOPA UTARA	7317142002	PAMMANU	183	218	92	73	962
7317	LUWU	731714	BELOPA UTARA	7317142003	SEPPONG	138	123	90	69	648
7317	LUWU	731714	BELOPA UTARA	7317142004	LAMUNRE	319	341	188	139	1783
7317	LUWU	731714	BELOPA UTARA	7317142005	LEBANI	238	285	133	133	1405
7317	LUWU	731714	BELOPA UTARA	7317142006	LAUWA	96	107	73	45	578
7317	LUWU	731714	BELOPA UTARA	7317142007	PACONNE	155	209	85	85	781
7317	LUWU	731714	BELOPA UTARA	7317142008	LAMUNRE TENGAH	294	420	195	170	1826
7317	LUWU	731715	WALENRANG BARAT	7317152001	ILAN BATU	257	394	186	168	1238
7317	LUWU	731715	WALENRANG BARAT	7317152002	ILAN BATU URU	415	681	366	262	2013
7317	LUWU	731715	WALENRANG BARAT	7317152003	LAMASIHULU	68	162	101	73	862
7317	LUWU	731715	WALENRANG BARAT	7317152004	LEMPE	82	222	107	80	672
7317	LUWU	731715	WALENRANG BARAT	7317152005	LEMPE PASANG	74	147	60	45	387
7317	LUWU	731715	WALENRANG BARAT	7317152006	LEWANDI	129	197	153	98	594
7317	LUWU	731716	WALENRANG UTARA	7317162001	BOSSO	244	357	195	201	1650
7317	LUWU	731716	WALENRANG UTARA	7317162002	BOLONG	172	367	191	171	1317
7317	LUWU	731716	WALENRANG UTARA	7317162003	BUNTU AWO	247	351	186	203	1972
7317	LUWU	731716	WALENRANG UTARA	7317162004	SALU TUBU	224	284	164	151	1426
7317	LUWU	731716	WALENRANG UTARA	7317162005	SITEBA	256	323	205	202	1801
7317	LUWU	731716	WALENRANG UTARA	7317162006	PONGKO	155	213	139	136	1101
7317	LUWU	731716	WALENRANG UTARA	7317162007	SANG TANDUNG	149	193	113	87	1152
7317	LUWU	731716	WALENRANG UTARA	7317162008	SALULINO	146	194	110	105	1077
7317	LUWU	731716	WALENRANG UTARA	7317162009	MARABUANA	147	235	101	81	869
7317	LUWU	731716	WALENRANG UTARA	7317162010	BOSSO TIMUR	115	159	76	71	753
7317	LUWU	731716	WALENRANG UTARA	7317162011	LIMBONG	91	118	53	58	541
7317	LUWU	731717	WALENRANG TIMUR	7317172001	SEBA-SEBA	221	305	176	140	1187
7317	LUWU	731717	WALENRANG TIMUR	7317172002	TABA	231	273	163	175	1339
7317	LUWU	731717	WALENRANG TIMUR	7317172003	RANTE DAMAI	148	268	178	152	1581
7317	LUWU	731717	WALENRANG TIMUR	7317172004	LAMASI PANTAI	256	401	242	220	2021
7317	LUWU	731717	WALENRANG TIMUR	7317172005	PANGALLI	173	267	157	129	1012
7317	LUWU	731717	WALENRANG TIMUR	7317172006	SUKA DAMAI	156	221	147	122	1096
7317	LUWU	731717	WALENRANG TIMUR	7317172007	KENDEKAN	257	353	213	202	1606
7317	LUWU	731717	WALENRANG TIMUR	7317172008	TANETE	152	233	145	173	1289
7317	LUWU	731718	LAMASI TIMUR	7317182001	BULOLONDONG	150	197	98	105	715
7317	LUWU	731718	LAMASI TIMUR	7317182002	PELALAN	150	247	153	127	1042
